t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777394350.7813289165,0.0299667437,0.0349960774,0.0980948433,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7636363506,3.7624945641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0100944918,0.0003388280,0.0009154843,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743185654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0299670696,0.1699647903,0.0200316906,0.0100092888,0.0899839401,0.0000295639,0.0099842548,0.0299377441,0.0499775410,0.0000197887,0.0399684906,0.0299284458,0.0399463177,0.0200204849,0.0000128746,0.0099735260,262143,-0.0000523223,0.0000012388,0.3729493391,0.0000015656,0.0000034921,0.0000012513,-0.0001329899,0.0000460604,0.4374208065,0.0000009627,0.0000024336,0.0000008152,0.0222666887,0.0002633794,0.3682209626,0.0000009627,0.0000024336,0.0000008152,0.0869486439,0.0009310069,0.1683957269,0.0000009627,0.0000024336,0.0000008152,0.0000009627,0.0000024336,0.0000008152,0.0003922630,-0.0370170977,0.0000026952,-0.0003913003,0.0370195313,-0.0000018801,0.9317778655,-0.0000423135,-0.0000982984,-0.9999999943,-0.0608139326,-0.0006977137,-0.9981488761,-0.4594832575,-0.0048366414,-0.8881732618,-0.4594998085,-0.0048348970,-0.8881647087,-0.4595373955,-0.0048312028,-0.8881452818,0.3688936532
1777394350.7913289070,0.0299667437,0.0349960774,0.0980948433,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7636363506,3.7624945641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743185654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0399670601,0.1799647808,0.0300316811,0.0200092793,0.0000295639,0.0100295544,0.0199842453,0.0399377346,0.0599775314,0.0100197792,0.0000185966,0.0399284363,0.0000104904,0.0300204754,0.0100128651,0.0199735165,262143,-0.0000520090,0.0000012314,0.3733360247,0.0000015579,0.0000034705,0.0000012438,-0.0001645053,0.0000465827,0.4374232460,0.0000013572,0.0000031223,0.0000008664,0.0222305913,0.0002645792,0.3682192613,0.0000013572,0.0000031223,0.0000008664,0.0869012779,0.0009331000,0.1683760154,0.0000013572,0.0000031223,0.0000008664,0.0000013572,0.0000031223,0.0000008664,0.0003922180,-0.0370181658,0.0000028706,-0.0003908608,0.0370212882,-0.0000020042,0.9318321267,0.0000368112,-0.0000998706,-0.9999999943,-0.0607100269,-0.0007014190,-0.9981551987,-0.4593120518,-0.0048542125,-0.8882617158,-0.4593351523,-0.0048520852,-0.8882497820,-0.4593652248,-0.0048491298,-0.8882342462,0.3688910306
1777394350.8013052940,0.0293010771,0.0349664465,0.0981420130,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7636363506,3.7624945641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743185654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0000295639,0.1899411678,0.0400080681,0.0299856663,0.0100059509,0.0200059414,0.0299606323,0.0499141216,0.0699539185,0.0199961662,0.0099949837,0.0000112057,0.0099868774,0.0399968624,0.0199892521,0.0299499035,262143,-0.0001369445,-0.0000243341,0.3734748762,0.0000015553,0.0000034633,0.0000012412,-0.0001943637,0.0000405627,0.4374265998,0.0000014818,0.0000033394,0.0000008823,0.0221992438,0.0002587753,0.3682212354,0.0000014818,0.0000033394,0.0000008823,0.0868662517,0.0009275327,0.1683720911,0.0000014818,0.0000033394,0.0000008823,0.0000014818,0.0000033394,0.0000008823,0.0003922053,-0.0370184875,0.0000029205,-0.0003907236,0.0370218269,-0.0000020381,0.9318487891,0.0000368112,-0.0000998706,-0.9999999943,-0.0607100269,-0.0007014190,-0.9981551987,-0.4593120518,-0.0048542125,-0.8882617158,-0.4593351523,-0.0048520852,-0.8882497820,-0.4593652248,-0.0048491298,-0.8882342462,0.3688910306
1777394350.8114113808,0.0293010771,0.0349664465,0.0981420130,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7624824047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743185654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0101356506,0.2000472546,0.0000376701,0.0400917530,0.0201120377,0.0301120281,0.0400667191,0.0600202084,0.0800600052,0.0301022530,0.0201010704,0.0101172924,0.0200929642,0.0000150204,0.0300953388,0.0400559902,262143,-0.0001361244,-0.0000241884,0.3738584149,0.0000015476,0.0000034419,0.0000012337,-0.0002757188,0.0000239370,0.4374360769,0.0000018357,0.0000039549,0.0000009269,0.0221135697,0.0002428510,0.3682264722,0.0000018357,0.0000039549,0.0000009269,0.0867700700,0.0009128700,0.1683590144,0.0000018357,0.0000039549,0.0000009269,0.0000018357,0.0000039549,0.0000009269,0.0003927608,-0.0370220208,0.0000013102,-0.0003909251,0.0370259757,-0.0000003833,0.9319528708,0.0001313231,-0.0000958035,-0.9999999868,-0.0605875015,-0.0006984255,-0.9981626455,-0.4591214574,-0.0048570848,-0.8883602288,-0.4591399398,-0.0048553830,-0.8883506858,-0.4591901301,-0.0048584280,-0.8883247267,0.3688898981
1777394350.8213696480,0.0293010771,0.0349664465,0.0981420130,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7624824047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0743185654,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0200939178,0.2100055218,0.0099959373,0.0000200272,0.0300703049,0.0400702953,0.0500249863,0.0699784756,0.0900182724,0.0400605202,0.0300593376,0.0200755596,0.0300512314,0.0099732876,0.0400536060,0.0500142574,262143,-0.0001355805,-0.0000240918,0.3741128305,0.0000015425,0.0000034277,0.0000012287,-0.0003235652,0.0000139721,0.4374419349,0.0000020557,0.0000043366,0.0000009540,0.0220629633,0.0002333928,0.3682294335,0.0000020557,0.0000043366,0.0000009540,0.0867128544,0.0009046465,0.1683493970,0.0000020557,0.0000043366,0.0000009540,0.0000020557,0.0000043366,0.0000009540,0.0003930910,-0.0370240977,0.0000003522,-0.0003910352,0.0370284342,0.0000006018,0.9320148538,0.0002311195,-0.0000875881,-0.9999999695,-0.0604592531,-0.0006904062,-0.9981704274,-0.4588982032,-0.0048451915,-0.8884756402,-0.4589353557,-0.0048482362,-0.8884564333,-0.4587602269,-0.0048359597,-0.8885469417,0.3688898981
1777394350.8314015865,0.0293010771,0.0349664465,0.0981420130,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7624824047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0301258564,0.2200374603,0.0200278759,0.0100519657,0.0401022434,0.0501022339,0.0600569248,0.0800104141,0.0000405312,0.0500924587,0.0400912762,0.0301074982,0.0400831699,0.0200052261,0.0000162125,0.0600461960,262143,-0.0001347686,-0.0000239475,0.3744925491,0.0000015349,0.0000034065,0.0000012213,-0.0003866074,0.0000005602,0.4374500824,0.0000023633,0.0000048683,0.0000009910,0.0219959523,0.0002207901,0.3682331577,0.0000023633,0.0000048683,0.0000009910,0.0866364424,0.0008943653,0.1683339598,0.0000023633,0.0000048683,0.0000009910,0.0000023633,0.0000048683,0.0000009910,0.0003935314,-0.0370268327,-0.0000009266,-0.0003911681,0.0370317009,0.0000019176,0.9320976743,0.0003429507,-0.0000743245,-0.9999999384,-0.0603164916,-0.0006764748,-0.9981790737,-0.4586782790,-0.0048277640,-0.8885892916,-0.4587080049,-0.0048301999,-0.8885739336,-0.4585308664,-0.0048135748,-0.8886654455,0.3688897491
1777394350.8413753510,0.0293010771,0.0349664465,0.0981420130,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7624824047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0400996208,0.2300112247,0.0300016403,0.0200257301,0.0500760078,0.0600759983,0.0700306892,0.0000340939,0.0100142956,0.0600662231,0.0500650406,0.0400812626,0.0000143051,0.0299789906,0.0099899769,0.0700199604,262143,-0.0001339616,-0.0000238041,0.3748699939,0.0000015274,0.0000033854,0.0000012138,-0.0004401229,-0.0000111672,0.4374575189,0.0000026451,0.0000053537,0.0000010239,0.0219386643,0.0002099205,0.3682361066,0.0000026451,0.0000053537,0.0000010239,0.0865702831,0.0008862522,0.1683176658,0.0000026451,0.0000053537,0.0000010239,0.0000026451,0.0000053537,0.0000010239,0.0003939117,-0.0370291527,-0.0000020324,-0.0003912665,0.0370345064,0.0000030563,0.9321693609,0.0004511155,-0.0000597158,-0.9999998965,-0.0601786893,-0.0006608851,-0.9981874015,-0.4584482912,-0.0048039998,-0.8887080994,-0.4584890833,-0.0048089669,-0.8886870283,-0.4583142843,-0.0047898691,-0.8887772915,0.3688895404
1777394350.8513731956,0.0316466317,0.0349925645,0.0980197862,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7624824047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0000555515,0.2400090694,0.0399994850,0.0300235748,0.0600738525,0.0700738430,0.0800285339,0.0100319386,0.0200121403,0.0700640678,0.0000281334,0.0000123978,0.0100121498,0.0399768353,0.0199878216,0.0800178051,262143,-0.0001334263,-0.0000237090,0.3751203673,0.0000015224,0.0000033714,0.0000012089,-0.0004709934,-0.0000181308,0.4374621106,0.0000028195,0.0000056529,0.0000010436,0.0219053826,0.0002035503,0.3682376859,0.0000028195,0.0000056529,0.0000010436,0.0865313395,0.0008818975,0.1683065021,0.0000028195,0.0000056529,0.0000010436,0.0000028195,0.0000056529,0.0000010436,0.0003941348,-0.0370304903,-0.0000026820,-0.0003913153,0.0370361432,0.0000037257,0.9322115073,0.0005621109,-0.0000426672,-0.9999998411,-0.0600374031,-0.0006425203,-0.9981959213,-0.4582330630,-0.0047796576,-0.8888192250,-0.4582657010,-0.0047836313,-0.8888023763,-0.4580981188,-0.0047638884,-0.8888888676,0.3688890636
1777394350.8613691330,0.0316466317,0.0349925645,0.0980197862,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7622222900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,0.1071268469,0.2563716173,0.1270680428,-0.4865535483,3.2752400289,1.2216699122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0100514889,0.2500050068,0.0000383854,0.0400195122,0.0700697899,0.0800697803,0.0900244713,0.0200278759,0.0300080776,0.0800600052,0.0100240707,0.0100083351,0.0200080872,0.0000154972,0.0299837589,0.0900137424,262143,-0.0001326274,-0.0000235670,0.3754940527,0.0000015149,0.0000033505,0.0000012016,-0.0005107587,-0.0000274066,0.4374684901,0.0000030618,0.0000060671,0.0000010702,0.0218621491,0.0001951894,0.3682395364,0.0000030618,0.0000060671,0.0000010702,0.0864799361,0.0008767436,0.1682895322,0.0000030618,0.0000060671,0.0000010702,0.0000030618,0.0000060671,0.0000010702,0.0003944282,-0.0370322125,-0.0000035371,-0.0003913663,0.0370382796,0.0000046073,0.9322670045,0.0006650185,-0.0000258447,-0.9999997785,-0.0597780775,-0.0006053258,-0.9982115082,-0.4580204911,-0.0047537847,-0.8889289236,-0.4580592473,-0.0047588981,-0.8889089261,-0.4579006487,-0.0047394200,-0.8889907389,0.3688879311
1777394350.8713984489,0.0316466317,0.0349925645,0.0980197862,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7622222900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0247645658,0.0165743846,-0.0012179613,-0.1532239914,-0.0616641305,0.0760421306,-2.6025490961,-3.1791856462,-0.5100711119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9334216118,29.6628303528,0.0000000000,0.0200808048,0.2600343227,0.0100677013,0.0000486374,0.0800991058,0.0900990963,0.0000169277,0.0300571918,0.0400373936,0.0900893211,0.0200533867,0.0200376511,0.0300374031,0.0100448132,0.0400130749,0.1000430584,262143,-0.0001320974,-0.0000234729,0.3757419324,0.0000015099,0.0000033367,0.0000011967,-0.0005332693,-0.0000328712,0.4374724263,0.0000032112,0.0000063212,0.0000010859,0.0218374211,0.0001903473,0.3682404573,0.0000032112,0.0000063212,0.0000010859,0.0864499489,0.0008741191,0.1682781849,0.0000032112,0.0000063212,0.0000010859,0.0000032112,0.0000063212,0.0000010859,0.0003945983,-0.0370331871,-0.0000040340,-0.0003913872,0.0370395083,0.0000051199,0.9322992567,0.0007655211,-0.0000081462,-0.9999997070,-0.0596620758,-0.0005874614,-0.9982184589,-0.4578274018,-0.0047297632,-0.8890285144,-0.4576775349,-0.0047111607,-0.8891057749,-0.4577113292,-0.0047156135,-0.8890883545,0.3688873947
1777394350.8813984394,0.0316466317,0.0349925645,0.0980197862,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7622222900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0139079224,-0.0008074989,0.0013850611,0.0269156210,0.0199134182,0.0003988743,-0.1532239914,-0.0616641305,0.0760421306,-2.6025490961,-3.1791856462,-0.5100711119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.1482915878,29.6839694977,0.0000000000,0.0300807953,0.2700343132,0.0200676918,0.0100486279,0.0900990963,0.0000534058,0.0100169182,0.0400571823,0.0500373840,0.0000319481,0.0300533772,0.0300376415,0.0400373936,0.0200448036,0.0000147820,0.1100430489,262143,-0.0001313064,-0.0000233323,0.3761118959,-0.0000016458,-0.0000005081,0.0000006670,-0.0005616075,-0.0000400855,0.4374778909,0.0000029196,0.0000060659,0.0000010240,0.0218058861,0.0001840815,0.3682414404,0.0000029196,0.0000060659,0.0000010240,0.0864107105,0.0008712568,0.1682614679,0.0000029196,0.0000060659,0.0000010240,0.0000029196,0.0000060659,0.0000010240,0.0003948191,-0.0370344146,-0.0000046797,-0.0003918995,0.0370404805,0.0000057037,0.9323260541,0.0009417174,0.0000251344,-0.9999995563,-0.0595522053,-0.0005697730,-0.9982250298,-0.4576436163,-0.0047067866,-0.8891232573,-0.4575071946,-0.0046901398,-0.8891935500,-0.4575422152,-0.0046945141,-0.8891755073,0.3688865304
1777394350.8914389610,0.0316466317,0.0349925645,0.0980197862,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7622222900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0029803002,-0.0004235350,0.0003298337,0.0269156210,0.0199134182,0.0003988743,-0.1532239914,-0.0616641305,0.0760421306,-2.6025490961,-3.1791856462,-0.5100711119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.1482915878,29.6839694977,0.0000000000,0.0401213169,0.2800748348,0.0301082134,0.0200891495,0.0000681877,0.0100939274,0.0200574398,0.0500977039,0.0600779057,0.0100724697,0.0000407696,0.0400781631,0.0000193119,0.0300853252,0.0100553036,0.1200835705,262143,-0.0001307817,-0.0000232391,0.3763573066,-0.0000016393,-0.0000005057,0.0000006644,-0.0005771889,-0.0000442920,0.4374812599,0.0000025731,0.0000057048,0.0000009577,0.0217882500,0.0001805161,0.3682418760,0.0000025731,0.0000057048,0.0000009577,0.0863879941,0.0008699984,0.1682507752,0.0000025731,0.0000057048,0.0000009577,0.0000025731,0.0000057048,0.0000009577,0.0003949450,-0.0370350928,-0.0000050489,-0.0003923720,0.0370407976,0.0000060066,0.9323356860,0.0010172427,0.0000403561,-0.9999994818,-0.0594547664,-0.0005536893,-0.9982308471,-0.4574800571,-0.0046866405,-0.8892075307,-0.4573565039,-0.0046720892,-0.8892711622,-0.4573845229,-0.0046755887,-0.8892567329,0.3688859046
1777394350.9014103413,0.0315119773,0.0349717364,0.0980247259,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7583577633,3.7622222900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0029803002,-0.0004235350,0.0003298337,0.0269156210,0.0199134182,0.0003988743,-0.1532239914,-0.0616641305,0.0760421306,-2.6025490961,-3.1791856462,-0.5100711119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.1482915878,29.6839694977,0.0000000000,0.0000510216,0.2900462151,0.0400795937,0.0300605297,0.0100395679,0.0200653076,0.0300288200,0.0600690842,0.0700492859,0.0200438499,0.0100121498,0.0000171661,0.0099906921,0.0400567055,0.0200266838,0.1300549507,262143,0.0001132000,-0.0000145546,0.3767001008,-0.0000016298,-0.0000005021,0.0000006604,-0.0004817039,-0.0000457605,0.4374748882,0.0000020825,0.0000051903,0.0000008632,0.0218807462,0.0001800130,0.3682312471,0.0000020825,0.0000051903,0.0000008632,0.0864727905,0.0008729269,0.1682249502,0.0000020825,0.0000051903,0.0000008632,0.0000020825,0.0000051903,0.0000008632,0.0003950313,-0.0370334140,-0.0000053726,-0.0003929488,0.0370386042,0.0000062358,0.9322884834,0.0010340141,0.0000532051,-0.9999994640,-0.0594271282,-0.0005405510,-0.9982325001,-0.4573347920,-0.0046692898,-0.8892823431,-0.4573179604,-0.0046606683,-0.8892910442,-0.4572972326,-0.0046617531,-0.8893016975,0.3688808084
1777394350.9113438129,0.0315119773,0.0349717364,0.0980247259,-0.0220846491,0.0692287278,0.0020045870,3.7579998970,3.7636363506,3.7621271610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0029803002,-0.0004235350,0.0003298337,0.0269156210,0.0199134182,0.0003988743,-0.1532239914,-0.0616641305,0.0760421306,-2.6025490961,-3.1791856462,-0.5100711119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0755411834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.1482915878,29.6839694977,0.0000000000,0.0099844933,0.2999796867,0.0000348091,0.0399940014,0.0199730396,0.0299987793,0.0399622917,0.0700025558,0.0799827576,0.0299773216,0.0199456215,0.0099506378,0.0199241638,0.0000138283,0.0299601555,0.1399884224,262143,0.0001125222,-0.0000144675,0.3770643267,-0.0000016202,-0.0000004985,0.0000006564,-0.0003427666,-0.0000449764,0.4374643656,0.0000016253,0.0000047066,0.0000007745,0.0220166955,0.0001817387,0.3682169758,0.0000016253,0.0000047066,0.0000007745,0.0866000253,0.0008778020,0.1682001206,0.0000016253,0.0000047066,0.0000007745,0.0000016253,0.0000047066,0.0000007745,0.0003949588,-0.0370272026,-0.0000053523,-0.0003933335,0.0370319092,0.0000061268,0.9321367088,0.0010042372,0.0000632505,-0.9999994938,-0.0594553047,-0.0005306613,-0.9982308276,-0.4573005905,-0.0046584287,-0.8892999882,-0.4573671418,-0.0046548782,-0.8892657813,-0.4573505600,-0.0046557460,-0.8892743049,0.3688765764
